customer_id,gender,occupation,annual_salary_gbp,credit_card_utilization_pct,on_time_payment_ratio_pct,mortgage_status,rent_payment_monthly_gbp,rent_on_time_rate_pct,utility_bills_on_time_pct,mobile_money_active,mobile_money_tx_monthly,mobile_money_age_days,preferred_loan_term_months,existing_loans_count,months_credit_history,default_next_12m
CUST-000260,Male,Professional,58664,27.8,70.5,Arrears,0,100.0,82.5,True,15,1765,12,0,183,0
CUST-000261,Female,Skilled,39762,40.7,62.4,None,460,84.0,59.7,True,8,1473,24,1,138,0
CUST-000262,Other,Skilled,32032,62.8,51.6,Current,0,100.0,52.6,True,11,551,24,1,151,0
CUST-000263,Male,Professional,65860,26.2,74.3,None,300,77.8,93.7,True,5,890,12,1,22,0
CUST-000264,Female,Clerical,27508,20.8,72.3,None,300,76.7,76.0,True,16,1014,12,0,26,1
CUST-000265,Female,Self-Employed,42026,34.2,60.6,None,300,65.0,67.6,False,0,0,24,1,41,0
CUST-000266,Female,Professional,63928,31.6,61.2,None,300,65.2,71.3,True,13,866,6,0,35,0
CUST-000267,Female,Professional,86164,21.3,98.6,Current,0,100.0,93.2,True,13,1556,60,2,176,0
CUST-000268,Female,Clerical,27060,25.2,64.7,None,300,68.5,80.3,True,16,1570,24,0,146,0
CUST-000269,Male,Self-Employed,30137,12.6,64.8,Current,0,100.0,67.1,True,8,242,6,2,157,0
CUST-000270,Male,Unemployed,12264,36.8,62.2,None,300,53.0,59.8,True,12,731,12,0,86,1
CUST-000271,Female,Professional,64280,9.5,72.8,Current,0,100.0,80.5,False,0,0,36,0,258,0
CUST-000272,Female,Unemployed,10214,53.7,65.3,None,300,50.4,76.8,True,11,837,6,0,100,0
CUST-000273,Female,Skilled,46107,27.8,65.6,None,300,64.2,81.7,False,0,0,12,3,4,1
CUST-000274,Female,Professional,81098,51.6,81.4,Arrears,0,100.0,99.7,True,11,387,12,1,7,0
CUST-000275,Female,Unemployed,8000,35.1,54.3,Current,0,100.0,60.4,True,11,202,36,1,49,1
CUST-000276,Female,Professional,85784,47.4,79.5,Current,0,100.0,77.4,False,0,0,12,0,246,0
CUST-000277,Female,Clerical,25611,9.1,60.5,None,300,77.8,65.7,False,0,0,60,2,95,0
CUST-000278,Female,Self-Employed,41132,33.7,76.8,None,300,72.3,75.0,True,12,686,60,0,41,0
CUST-000279,Female,Skilled,29920,2.5,81.8,None,300,88.2,62.7,False,0,0,12,3,6,0
CUST-000280,Female,Clerical,30480,22.7,78.4,None,300,76.6,87.3,True,11,1341,24,0,12,0
CUST-000281,Female,Clerical,17470,56.1,61.5,Current,0,100.0,68.7,True,17,598,36,0,12,0
CUST-000282,Male,Professional,71461,57.3,71.5,None,300,77.4,94.0,True,23,358,12,0,70,0
CUST-000283,Male,Self-Employed,66770,21.5,69.9,None,550,69.8,71.5,False,0,0,6,0,31,0
CUST-000284,Male,Unemployed,9056,85.3,70.4,None,300,58.8,76.4,True,6,482,36,2,93,1
CUST-000285,Female,Skilled,46655,21.2,74.2,Arrears,0,100.0,81.7,False,0,0,24,2,36,1
CUST-000286,Male,Unemployed,10246,32.9,59.0,None,300,61.7,60.8,False,0,0,24,1,153,1
CUST-000287,Male,Skilled,26863,9.8,64.0,None,370,63.8,56.6,True,11,793,60,1,1,0
CUST-000288,Female,Skilled,38958,68.4,46.5,Current,0,100.0,31.0,True,10,869,12,1,18,0
CUST-000289,Male,Clerical,24888,35.1,71.4,None,300,81.8,69.4,True,7,188,12,2,49,0
CUST-000290,Female,Professional,75757,58.9,82.3,None,300,81.7,81.9,False,0,0,6,0,54,1
CUST-000291,Male,Unemployed,8910,46.9,68.6,None,300,90.8,85.7,False,0,0,60,0,28,1
CUST-000292,Male,Self-Employed,49484,29.9,63.1,None,300,61.2,68.0,True,13,1597,24,0,147,0
CUST-000293,Female,Self-Employed,26165,79.2,68.2,None,300,94.5,69.8,False,0,0,60,1,72,0
CUST-000294,Male,Clerical,28577,69.5,46.6,None,300,59.6,43.4,True,21,1720,24,1,22,0
CUST-000295,Male,Self-Employed,42357,25.4,74.4,None,300,78.7,92.0,True,9,873,12,0,30,0
CUST-000296,Female,Clerical,25235,58.4,65.4,None,400,64.6,90.4,False,0,0,12,1,54,0
CUST-000297,Female,Skilled,38249,52.9,65.8,Arrears,0,100.0,63.4,True,12,416,24,1,123,0
CUST-000298,Male,Unemployed,9123,68.3,71.4,None,440,86.2,75.7,False,0,0,6,1,55,1
CUST-000299,Female,Skilled,39133,39.8,63.0,Current,0,100.0,63.8,False,0,0,12,1,0,1
CUST-000300,Male,Skilled,36424,54.4,69.2,Current,0,100.0,74.1,True,12,1090,24,0,110,0
CUST-000301,Male,Professional,53320,56.9,56.9,PaidOff,0,100.0,57.7,True,6,969,24,0,36,1
CUST-000302,Female,Unemployed,8000,54.5,72.4,None,300,91.2,82.9,False,0,0,36,0,19,1
CUST-000303,Female,Professional,59068,9.3,59.8,None,400,65.4,63.9,True,19,1011,24,2,167,0
CUST-000304,Female,Professional,61195,35.4,70.5,None,310,68.0,75.5,False,0,0,12,1,6,0
CUST-000305,Female,Professional,28944,23.5,55.9,Current,0,100.0,60.7,True,15,1428,36,0,259,0
CUST-000306,Other,Skilled,38155,32.6,54.8,None,300,56.2,67.5,True,12,1288,60,0,47,0
CUST-000307,Female,Professional,91436,32.9,87.8,Current,0,100.0,96.2,True,11,300,6,4,233,0
CUST-000308,Male,Clerical,30140,52.1,74.8,PaidOff,0,100.0,89.8,True,10,43,24,1,92,0
CUST-000309,Female,Skilled,36629,52.0,52.0,None,300,60.7,66.3,False,0,0,12,2,67,0
CUST-000310,Male,Clerical,21108,5.8,69.9,Current,0,100.0,73.7,True,14,1023,60,1,141,0
CUST-000311,Male,Professional,44624,52.0,63.0,PaidOff,0,100.0,68.7,False,0,0,36,1,23,0
CUST-000312,Male,Professional,75663,5.3,85.6,None,300,90.8,80.7,False,0,0,24,1,14,0
CUST-000313,Male,Self-Employed,48381,40.5,62.2,Current,0,100.0,65.3,True,14,1155,24,1,159,0
CUST-000314,Other,Skilled,28120,40.4,66.8,None,300,60.1,79.7,False,0,0,6,1,223,0
CUST-000315,Female,Professional,76559,46.2,86.6,None,300,92.4,86.8,False,0,0,36,1,78,0
CUST-000316,Female,Unemployed,12519,8.8,57.5,None,380,64.5,49.2,False,0,0,24,0,30,0
CUST-000317,Male,Professional,56944,24.1,66.6,None,320,77.8,78.4,True,17,735,60,3,122,0
CUST-000318,Male,Professional,61497,46.3,75.5,PaidOff,0,100.0,69.9,True,13,1555,60,1,13,0
CUST-000319,Male,Skilled,39999,24.4,59.8,None,510,82.2,64.0,True,9,928,36,1,12,0
CUST-000320,Male,Professional,71634,27.1,80.9,None,300,85.5,83.8,True,13,798,12,2,112,0
CUST-000321,Female,Professional,51863,65.0,65.3,Current,0,100.0,59.6,False,0,0,60,1,76,0
CUST-000322,Female,Self-Employed,50504,36.6,63.8,None,350,54.7,62.1,True,8,1112,36,0,64,0
CUST-000323,Female,Professional,65710,39.7,62.8,Current,0,100.0,50.2,False,0,0,24,0,20,0
CUST-000324,Male,Professional,78330,24.3,82.6,None,300,100.0,86.8,True,13,68,24,1,22,0
CUST-000325,Female,Self-Employed,53440,59.7,68.3,Current,0,100.0,67.8,True,8,1671,24,0,58,0
CUST-000326,Female,Skilled,38463,74.0,43.1,None,300,47.5,58.9,False,0,0,36,0,34,0
CUST-000327,Female,Professional,76002,34.6,83.6,Current,0,100.0,92.1,False,0,0,60,1,156,0
CUST-000328,Female,Clerical,16943,57.4,63.6,None,300,61.4,73.0,True,15,545,36,1,13,0
CUST-000329,Male,Professional,60509,56.3,59.4,None,300,74.4,69.2,True,12,1394,24,1,120,1
CUST-000330,Male,Skilled,30218,57.8,55.0,None,300,56.2,78.6,False,0,0,6,0,66,1
CUST-000331,Male,Clerical,22668,22.7,65.0,None,340,65.5,59.8,True,13,1636,6,2,184,0
CUST-000332,Female,Unemployed,8297,65.5,54.4,None,300,56.3,68.8,True,12,1363,6,0,173,0
CUST-000333,Male,Skilled,27898,67.5,49.4,None,300,52.7,61.1,True,12,600,24,0,17,0
CUST-000334,Male,Self-Employed,56292,50.1,72.2,Current,0,100.0,64.2,True,10,728,6,0,80,0
CUST-000335,Male,Professional,74011,28.9,63.8,None,300,59.1,82.0,True,10,1671,60,1,25,0
CUST-000336,Male,Skilled,33144,3.5,74.6,Current,0,100.0,75.9,False,0,0,24,0,27,0
CUST-000337,Female,Professional,37218,64.8,53.1,PaidOff,0,100.0,64.4,False,0,0,24,1,11,0
CUST-000338,Female,Skilled,33959,39.2,71.9,PaidOff,0,100.0,49.4,True,13,97,60,0,289,0
CUST-000339,Male,Skilled,37611,37.5,57.8,None,300,65.2,58.9,False,0,0,60,1,59,0
CUST-000340,Male,Unemployed,14071,38.0,61.8,None,300,69.5,76.0,True,11,57,6,1,96,0
CUST-000341,Female,Unemployed,8308,29.7,59.6,None,300,65.5,80.0,False,0,0,6,0,46,0
CUST-000342,Male,Clerical,31870,35.7,68.0,None,300,58.4,70.2,True,8,447,36,1,21,0
CUST-000343,Male,Professional,58942,57.5,72.1,None,300,85.4,71.0,True,13,745,24,2,35,0
CUST-000344,Male,Clerical,29412,39.4,60.5,None,300,60.5,67.7,True,16,128,36,0,9,0
CUST-000345,Male,Self-Employed,54114,41.8,70.8,None,300,69.7,69.9,False,0,0,36,0,6,1
CUST-000346,Female,Professional,71942,21.1,72.5,PaidOff,0,100.0,74.9,True,21,1406,36,0,123,0
CUST-000347,Female,Skilled,30343,54.5,56.6,None,300,50.7,60.7,True,12,856,24,2,87,0
CUST-000348,Male,Professional,60637,45.0,79.3,PaidOff,0,100.0,91.8,False,0,0,24,2,214,0
CUST-000349,Male,Professional,72046,32.8,79.0,Current,0,100.0,70.1,True,15,97,24,0,11,0
CUST-000350,Female,Professional,46040,68.3,57.7,Current,0,100.0,59.6,False,0,0,24,1,103,0
CUST-000351,Female,Unemployed,12369,58.6,67.6,None,300,80.5,70.4,False,0,0,36,0,135,0
CUST-000352,Female,Professional,50448,11.7,76.0,None,300,88.2,63.9,True,11,217,60,1,51,0
CUST-000353,Female,Professional,48778,48.4,68.1,PaidOff,0,100.0,85.3,True,15,545,24,0,29,0
CUST-000354,Male,Unemployed,8402,22.2,57.0,None,300,58.3,52.7,True,13,123,24,0,63,0
CUST-000355,Male,Skilled,32519,13.1,56.2,Current,0,100.0,59.8,False,0,0,36,1,37,0
CUST-000356,Female,Self-Employed,44727,27.2,68.1,None,300,69.8,99.0,True,10,1134,12,1,47,0
CUST-000357,Male,Skilled,40138,40.1,77.4,None,300,78.4,86.5,False,0,0,60,0,6,1
CUST-000358,Female,Skilled,38563,69.9,70.8,None,360,71.0,60.4,True,19,492,12,0,111,0
CUST-000359,Female,Professional,53204,38.4,71.5,None,360,80.3,75.7,False,0,0,12,0,161,1
CUST-000360,Female,Skilled,47671,65.8,58.8,Arrears,0,100.0,58.2,False,0,0,12,1,8,0
CUST-000361,Male,Clerical,26387,39.5,67.5,Current,0,100.0,63.3,True,11,95,6,1,32,1
CUST-000362,Female,Skilled,45445,69.3,63.0,None,300,79.2,53.1,False,0,0,36,1,149,0
CUST-000363,Male,Skilled,19652,56.4,73.2,None,300,81.8,75.8,True,19,247,60,2,207,1
CUST-000364,Female,Self-Employed,50027,75.6,72.9,None,300,75.4,75.2,True,13,926,12,0,4,1
CUST-000365,Female,Skilled,33416,14.8,62.5,None,300,68.8,55.2,False,0,0,6,1,19,0
CUST-000366,Male,Clerical,30555,19.5,57.9,None,300,78.3,58.6,True,7,224,24,1,117,0
CUST-000367,Other,Professional,86434,21.5,82.0,None,300,78.3,78.7,False,0,0,36,2,62,0
CUST-000368,Female,Self-Employed,24477,36.9,70.5,None,300,74.0,84.3,True,12,1439,12,0,30,0
CUST-000369,Male,Skilled,44866,34.7,66.2,Current,0,100.0,71.3,True,13,1043,24,1,201,0
CUST-000370,Male,Skilled,33209,64.8,70.2,None,330,75.8,57.6,True,8,294,24,1,55,0
CUST-000371,Male,Skilled,23029,17.3,82.8,Current,0,100.0,82.0,True,15,1089,12,0,204,0
CUST-000372,Male,Self-Employed,55906,21.6,58.0,None,300,59.9,63.1,False,0,0,12,1,28,0
CUST-000373,Male,Unemployed,15458,36.6,64.4,None,300,70.7,63.2,True,16,1518,24,0,20,0
CUST-000374,Female,Professional,90334,57.8,84.4,None,300,90.4,63.7,True,18,1309,24,2,209,0
CUST-000375,Male,Self-Employed,46509,20.4,90.0,None,300,93.3,78.6,True,14,1795,24,1,14,0
CUST-000376,Male,Professional,47667,26.0,78.7,None,300,85.5,72.9,True,10,278,24,1,84,0
CUST-000377,Female,Professional,62512,27.9,66.1,Arrears,0,100.0,64.8,False,0,0,24,1,18,1
CUST-000378,Male,Self-Employed,40362,24.3,79.5,None,300,76.4,100.0,True,16,1632,24,0,62,0
CUST-000379,Female,Professional,78155,30.6,83.3,Current,0,100.0,84.5,False,0,0,36,4,165,0
CUST-000380,Male,Professional,64706,50.2,65.0,Current,0,100.0,74.2,True,10,1550,24,1,49,0
CUST-000381,Male,Clerical,13546,27.4,43.1,None,300,42.4,25.7,True,13,753,6,5,55,1
CUST-000382,Female,Self-Employed,51457,32.2,65.4,None,310,73.0,82.2,True,14,973,24,1,3,0
CUST-000383,Female,Professional,65863,51.8,59.4,Current,0,100.0,71.9,True,13,1582,12,2,15,0
CUST-000384,Female,Professional,75847,26.5,79.1,Current,0,100.0,96.9,True,15,1671,24,0,351,0
CUST-000385,Female,Professional,67981,52.1,75.1,Current,0,100.0,66.2,False,0,0,24,2,40,0
CUST-000386,Female,Professional,73268,31.2,79.5,Arrears,0,100.0,84.2,False,0,0,12,0,38,0
CUST-000387,Male,Professional,65177,65.6,68.0,Current,0,100.0,78.0,False,0,0,24,0,127,0
CUST-000388,Male,Unemployed,10851,2.8,67.3,None,300,67.1,71.4,True,8,71,36,1,55,0
CUST-000389,Female,Professional,53942,54.6,63.6,None,300,65.0,73.1,True,19,656,36,1,335,0
CUST-000390,Female,Clerical,28125,41.8,75.7,None,350,83.5,71.2,False,0,0,24,0,351,0
CUST-000391,Other,Unemployed,9445,88.3,58.2,None,300,56.6,61.7,False,0,0,24,1,9,0
CUST-000392,Male,Clerical,28940,65.7,42.6,Current,0,100.0,41.1,False,0,0,36,1,67,1
CUST-000393,Male,Professional,50811,28.1,68.6,None,380,71.7,76.7,False,0,0,24,0,84,0
CUST-000394,Female,Clerical,34395,53.4,67.0,Current,0,100.0,90.1,True,11,1482,36,1,148,0
CUST-000395,Male,Unemployed,10745,12.6,59.6,None,380,75.5,63.1,True,14,757,24,0,22,0
CUST-000396,Female,Skilled,44345,53.9,74.7,None,300,87.2,80.5,False,0,0,6,1,48,0
CUST-000397,Female,Skilled,38038,30.2,64.9,None,300,68.6,64.6,False,0,0,24,0,156,0
CUST-000398,Male,Professional,72239,57.4,67.0,None,300,68.9,69.2,True,10,712,24,1,341,0
CUST-000399,Female,Skilled,20039,68.5,62.3,None,310,58.2,69.2,True,9,955,12,1,10,1
CUST-000400,Female,Professional,63709,61.5,73.8,Current,0,100.0,73.0,True,6,340,6,0,152,0
CUST-000401,Male,Clerical,21243,34.9,56.8,Current,0,100.0,64.4,True,10,877,12,0,15,1
CUST-000402,Female,Clerical,23840,24.3,67.8,None,300,78.4,77.1,False,0,0,12,2,6,0
CUST-000403,Female,Skilled,46085,56.9,61.5,None,300,55.8,61.8,False,0,0,12,1,45,0
CUST-000404,Female,Clerical,16402,46.0,64.0,Current,0,100.0,80.6,False,0,0,60,2,19,0
CUST-000405,Male,Professional,73877,33.9,86.5,None,300,83.3,81.0,True,7,666,12,0,75,0
CUST-000406,Female,Clerical,28768,30.5,55.2,Current,0,100.0,62.4,True,15,88,24,3,64,0
CUST-000407,Male,Clerical,33683,24.6,65.4,None,300,87.7,71.2,True,13,841,12,1,16,0
CUST-000408,Male,Clerical,13558,76.7,60.9,Current,0,100.0,62.5,True,14,692,60,2,45,0
CUST-000409,Female,Professional,72074,73.1,72.5,Current,0,100.0,56.0,True,4,477,12,0,25,1
CUST-000410,Male,Clerical,27516,58.0,66.8,None,320,60.5,66.2,True,10,1777,12,2,117,0
CUST-000411,Male,Skilled,37575,70.0,56.1,None,300,63.2,41.9,True,13,1152,24,0,43,0
CUST-000412,Female,Skilled,49553,32.2,73.5,None,300,80.2,62.5,True,11,1450,6,1,261,0
CUST-000413,Female,Skilled,21136,51.9,61.1,None,320,75.5,62.8,False,0,0,36,0,9,0
CUST-000414,Female,Professional,66502,39.8,77.4,Current,0,100.0,74.6,True,12,1165,12,1,30,0
CUST-000415,Female,Skilled,46179,9.3,71.1,None,360,74.3,71.1,True,10,328,12,4,6,1
CUST-000416,Male,Skilled,24997,49.3,57.9,None,300,57.4,66.8,False,0,0,12,1,2,1
CUST-000417,Male,Skilled,42756,74.4,59.7,None,300,68.9,57.7,True,21,1161,12,0,11,0
CUST-000418,Male,Clerical,27952,1.0,62.6,None,300,62.6,46.1,True,9,1031,60,0,150,0
CUST-000419,Female,Professional,39442,29.4,79.5,None,390,91.7,77.9,False,0,0,36,0,47,0
CUST-000420,Female,Professional,78162,8.3,77.8,None,360,77.0,84.8,True,13,1020,36,1,149,0
CUST-000421,Female,Skilled,30866,47.7,61.9,None,300,67.0,65.2,False,0,0,24,0,253,0
CUST-000422,Female,Clerical,35471,48.2,69.2,None,300,83.9,60.7,False,0,0,6,0,103,0
CUST-000423,Male,Clerical,29444,29.1,54.5,None,300,65.8,54.7,False,0,0,60,0,16,1
CUST-000424,Female,Self-Employed,46496,14.4,62.9,Current,0,100.0,59.2,True,7,111,12,0,278,0
CUST-000425,Male,Self-Employed,57191,77.4,71.9,None,300,78.7,84.5,True,10,962,12,1,108,0
CUST-000426,Female,Professional,75732,10.3,82.4,None,300,81.1,72.8,True,14,927,24,1,360,0
CUST-000427,Male,Clerical,14246,24.0,67.5,None,460,73.2,87.4,False,0,0,36,1,12,0
CUST-000428,Female,Skilled,24360,22.9,80.0,None,610,85.9,77.4,True,13,374,12,2,109,0
CUST-000429,Male,Skilled,36853,69.5,58.6,Current,0,100.0,34.6,True,12,877,24,2,91,1
CUST-000430,Male,Unemployed,8000,35.6,67.8,None,310,70.9,89.3,True,7,603,60,1,20,1
CUST-000431,Male,Skilled,51277,6.9,77.0,Current,0,100.0,72.5,False,0,0,6,2,63,0
CUST-000432,Female,Clerical,20055,26.1,55.2,None,300,61.3,57.7,True,18,844,12,0,43,1
CUST-000433,Female,Unemployed,10276,19.7,73.4,None,300,96.8,84.8,True,13,513,24,4,61,0
CUST-000434,Male,Professional,71997,15.0,78.4,Current,0,100.0,81.9,True,14,119,12,0,12,0
CUST-000435,Male,Professional,94330,21.5,94.3,Current,0,100.0,100.0,False,0,0,12,1,66,0
CUST-000436,Female,Skilled,47195,18.1,74.6,None,300,74.1,79.9,True,7,1360,6,2,16,0
CUST-000437,Male,Professional,57066,35.1,64.0,Arrears,0,100.0,65.9,True,9,79,24,0,85,0
CUST-000438,Female,Professional,71297,25.1,64.6,None,300,66.6,60.0,True,10,900,6,2,13,1
CUST-000439,Female,Unemployed,12095,23.8,66.6,None,300,67.8,69.3,True,13,1763,60,1,21,1
CUST-000440,Male,Unemployed,11866,65.2,54.1,None,330,65.8,51.1,False,0,0,24,1,49,0
CUST-000441,Male,Clerical,20117,18.5,77.7,None,300,74.4,78.8,False,0,0,36,0,1,0
CUST-000442,Other,Self-Employed,72477,45.5,63.4,None,300,65.9,80.9,False,0,0,36,2,72,1
CUST-000443,Male,Professional,50310,22.6,83.3,None,300,85.2,82.7,False,0,0,12,0,69,0
CUST-000444,Male,Clerical,30081,21.3,71.0,Current,0,100.0,80.9,True,11,370,6,4,69,0
CUST-000445,Female,Professional,54413,60.2,74.4,Arrears,0,100.0,86.0,False,0,0,12,2,34,1
CUST-000446,Female,Skilled,41126,33.0,63.2,None,300,82.5,51.2,True,10,909,6,1,1,1
CUST-000447,Other,Skilled,36433,80.1,55.0,None,390,62.8,46.8,True,12,702,24,0,45,1
CUST-000448,Female,Clerical,18185,33.0,65.6,None,300,75.6,79.6,True,21,1058,6,0,87,0
CUST-000449,Male,Professional,35302,39.0,70.2,Current,0,100.0,71.9,True,11,1080,24,1,128,0
CUST-000450,Male,Professional,75628,50.0,77.2,PaidOff,0,100.0,65.5,True,8,1820,36,0,15,0
CUST-000451,Female,Clerical,22644,59.2,69.0,Current,0,100.0,58.9,True,7,831,36,0,46,1
CUST-000452,Female,Clerical,26835,28.9,61.7,None,300,61.6,74.0,True,11,222,36,0,32,0
CUST-000453,Male,Skilled,52402,27.9,83.9,None,420,81.7,79.6,True,9,167,12,1,91,0
CUST-000454,Female,Professional,72485,56.9,78.3,None,300,87.7,68.8,True,7,475,24,0,67,0
CUST-000455,Male,Self-Employed,8000,55.1,58.9,Current,0,100.0,55.4,True,15,920,24,2,41,1
CUST-000456,Female,Professional,50303,38.4,74.0,None,460,70.4,84.5,True,9,154,36,1,87,0
CUST-000457,Male,Clerical,14953,22.6,76.8,None,350,90.0,79.7,False,0,0,36,1,69,0
CUST-000458,Male,Professional,54996,53.8,61.4,Current,0,100.0,51.6,True,16,870,12,0,0,0
CUST-000459,Male,Clerical,24374,17.5,76.6,Current,0,100.0,84.9,True,15,1765,24,0,129,0
CUST-000460,Male,Clerical,41329,16.0,61.3,None,300,61.6,77.4,False,0,0,6,0,22,0
CUST-000461,Male,Self-Employed,57098,60.7,71.2,Current,0,100.0,89.9,True,8,435,60,1,246,0
CUST-000462,Female,Skilled,40851,15.5,63.9,None,300,64.2,63.9,False,0,0,36,1,18,0
CUST-000463,Female,Professional,70326,25.7,73.8,None,300,76.3,76.4,False,0,0,60,1,49,0
CUST-000464,Female,Self-Employed,49126,24.4,74.0,None,300,71.1,75.0,False,0,0,6,3,74,0
CUST-000465,Other,Skilled,23981,30.2,69.9,None,500,77.1,47.3,False,0,0,24,1,30,1
CUST-000466,Male,Self-Employed,20859,37.5,79.8,None,300,76.7,98.9,False,0,0,36,1,15,0
CUST-000467,Male,Self-Employed,48830,66.5,68.8,None,300,76.9,63.5,False,0,0,6,0,40,0
CUST-000468,Female,Skilled,38040,21.0,57.8,PaidOff,0,100.0,50.0,False,0,0,12,1,48,0
CUST-000469,Male,Unemployed,10907,39.6,54.9,None,300,57.5,52.7,False,0,0,12,0,11,1
CUST-000470,Other,Skilled,50842,39.8,63.9,PaidOff,0,100.0,67.9,True,8,805,6,2,104,0
CUST-000471,Male,Clerical,21848,22.1,64.9,None,440,82.8,58.6,True,15,157,36,1,12,1
CUST-000472,Other,Clerical,23783,43.9,68.6,None,300,78.0,58.0,False,0,0,24,1,17,0
CUST-000473,Male,Skilled,39974,47.1,68.4,None,300,86.1,98.6,False,0,0,24,1,22,0
CUST-000474,Female,Clerical,15787,63.2,65.2,None,300,71.6,60.1,True,6,1319,36,1,143,0
CUST-000475,Female,Self-Employed,19904,6.1,62.1,None,300,76.9,63.2,True,10,860,24,1,98,0
CUST-000476,Other,Clerical,34178,33.4,66.3,Current,0,100.0,90.5,False,0,0,36,0,30,0
CUST-000477,Male,Skilled,35646,35.9,72.3,None,300,93.7,72.3,True,13,431,6,2,88,0
CUST-000478,Female,Clerical,23058,45.9,59.5,None,300,69.3,66.8,False,0,0,12,1,29,1
CUST-000479,Other,Professional,67895,59.0,50.0,None,300,75.1,56.9,True,13,1538,6,0,73,1
CUST-000480,Female,Professional,44967,42.8,68.0,Current,0,100.0,62.9,False,0,0,24,0,30,0
CUST-000481,Female,Professional,61319,26.4,82.6,None,300,91.1,92.9,False,0,0,12,0,85,0
CUST-000482,Female,Skilled,33403,39.7,59.2,PaidOff,0,100.0,61.2,False,0,0,36,0,214,0
CUST-000483,Male,Self-Employed,47511,43.0,69.6,Current,0,100.0,74.4,False,0,0,6,0,228,0
CUST-000484,Female,Clerical,13337,83.2,57.1,Arrears,0,100.0,66.1,True,13,1366,36,0,23,0
CUST-000485,Female,Unemployed,8000,19.7,66.3,None,500,63.7,62.6,False,0,0,60,2,101,0
CUST-000486,Female,Professional,59474,48.9,70.8,Current,0,100.0,57.4,True,15,451,36,0,121,0
CUST-000487,Male,Clerical,23091,22.1,68.4,None,300,58.6,82.7,True,8,86,6,1,70,0
CUST-000488,Male,Skilled,46413,40.1,66.0,None,300,77.5,50.6,False,0,0,36,2,174,0
CUST-000489,Female,Professional,55553,35.4,80.9,Current,0,100.0,100.0,True,13,569,12,0,231,0
CUST-000490,Female,Self-Employed,88135,36.1,93.0,None,300,90.6,100.0,True,12,1312,36,0,10,0
CUST-000491,Male,Professional,73963,63.3,69.9,None,300,75.7,87.6,True,11,873,60,1,27,0
CUST-000492,Female,Professional,59161,24.3,88.4,Current,0,100.0,66.6,False,0,0,6,0,16,0
CUST-000493,Male,Skilled,42836,55.0,54.0,Current,0,100.0,58.2,True,14,395,12,0,73,1
CUST-000494,Male,Self-Employed,52898,29.9,87.6,None,300,89.0,76.8,True,9,1059,12,2,90,0
CUST-000495,Male,Clerical,24138,47.5,58.0,None,350,50.7,78.1,True,10,279,6,5,96,1
CUST-000496,Male,Professional,78821,33.1,77.5,Current,0,100.0,72.6,True,12,366,24,1,71,0
CUST-000497,Female,Professional,53291,40.7,67.1,None,300,60.4,60.1,True,12,1450,36,0,119,0
CUST-000498,Male,Professional,72036,10.3,81.9,None,300,99.7,80.3,False,0,0,12,1,47,0
CUST-000499,Other,Professional,63741,58.7,61.2,None,300,67.8,69.0,True,14,1773,24,0,16,1
CUST-000500,Other,Self-Employed,46343,45.4,72.2,None,300,69.3,90.7,True,9,31,36,0,59,0
CUST-000501,Female,Unemployed,10686,13.2,81.4,None,300,92.4,72.4,False,0,0,36,1,31,1
CUST-000502,Female,Unemployed,10054,50.9,57.5,None,300,65.7,56.9,True,10,1032,24,0,92,0
CUST-000503,Male,Self-Employed,71649,28.4,79.2,None,300,86.0,81.9,False,0,0,60,1,46,0
CUST-000504,Female,Self-Employed,33224,47.1,68.4,None,300,68.2,77.3,False,0,0,12,2,360,1
CUST-000505,Female,Self-Employed,30155,41.6,58.1,None,300,58.6,54.3,False,0,0,24,1,45,0
CUST-000506,Male,Unemployed,9735,26.9,65.7,None,300,65.8,74.8,True,11,1507,12,0,138,0
CUST-000507,Female,Self-Employed,61549,63.8,66.6,Current,0,100.0,87.4,True,10,489,24,0,93,1
CUST-000508,Female,Skilled,38305,20.6,66.8,None,300,56.6,75.1,True,9,187,12,0,25,0
CUST-000509,Female,Skilled,37428,2.4,84.8,PaidOff,0,100.0,88.3,True,9,474,12,4,80,0
CUST-000510,Female,Clerical,22666,33.8,63.6,None,300,62.0,82.0,True,13,1785,60,0,107,0
CUST-000511,Female,Clerical,23081,19.2,55.4,None,300,64.2,70.2,True,12,1516,36,1,171,0
CUST-000512,Male,Clerical,32418,26.2,80.1,None,300,86.5,99.3,True,9,183,12,0,299,0
CUST-000513,Female,Clerical,25626,27.0,69.3,None,300,72.7,81.9,True,15,793,12,0,2,0
CUST-000514,Female,Clerical,27528,34.5,79.9,None,300,88.1,74.9,False,0,0,12,0,10,0
CUST-000515,Male,Professional,56623,64.8,65.6,Current,0,100.0,76.8,True,14,194,12,0,77,0
CUST-000516,Male,Professional,74322,77.2,64.3,Current,0,100.0,73.7,True,16,1036,12,0,23,1
CUST-000517,Male,Self-Employed,60347,65.5,80.4,PaidOff,0,100.0,97.7,True,11,948,36,0,41,0
CUST-000518,Female,Clerical,20435,32.3,74.4,None,410,76.9,81.3,True,7,859,6,0,21,0
CUST-000519,Other,Skilled,30782,34.5,60.3,None,300,66.4,72.0,True,15,182,12,1,143,0
CUST-000520,Male,Self-Employed,29334,45.0,56.5,None,300,50.5,56.1,True,13,847,6,1,45,0
